date,mktrf,smb,hml
19970815,-0.020600,0.013200,0.005400
19970818,0.008100,-0.008600,-0.003300
19970819,0.013800,-0.002300,-0.004200
19970820,0.013600,-0.001400,-0.005300
19970821,-0.012300,0.008800,0.003400
19970822,-0.002800,-0.001400,0.001600
19970825,-0.001200,0.006900,0.002700
19970826,-0.006000,0.007200,0.003100
19970827,0.001800,0.006300,-0.001700
19970828,-0.008100,0.009800,0.003800
19970829,-0.002100,0.005900,-0.001700
19970902,0.024400,-0.012900,-0.005900
19970903,0.001800,-0.001600,0.004700
19970904,0.002800,0.000400,-0.000300
19970905,0.000200,0.007300,0.000500
19970908,0.003200,0.002700,0.001600
19970909,0.002700,0.001800,0.002300
19970910,-0.012200,0.011700,0.006500
19970911,-0.006300,0.006800,-0.001000
19970912,0.011900,-0.003100,-0.002700
19970915,-0.003100,0.003400,0.003800
19970916,0.022500,-0.014800,-0.003300
19970917,-0.000800,0.002400,0.003100
19970918,0.003500,-0.002900,0.000400
19970919,0.003000,0.000700,-0.006100
19970922,0.004900,0.000600,-0.005400
19970923,-0.002800,0.006700,-0.002300
19970924,-0.006200,0.006200,0.003500
19970925,-0.006100,0.006000,0.001000
19970926,0.006400,-0.003900,-0.000900
19970929,0.007300,-0.002700,-0.002700
19970930,-0.004300,0.008700,0.003200
19971001,0.006200,-0.005400,0.001900
19971002,0.005500,-0.000500,0.001100
19971003,0.004800,0.000400,-0.002200
19971006,0.006800,-0.002200,-0.001200
19971007,0.008900,-0.002700,-0.007100
19971008,-0.006100,0.007600,-0.002700
19971009,-0.002000,0.004000,0.003300
19971010,-0.002800,0.005500,0.001900
19971013,0.001000,0.000000,0.003500
19971014,0.000300,-0.003200,0.001600
19971015,-0.003300,0.000600,0.000900
19971016,-0.010500,-0.001900,0.005700
19971017,-0.013100,-0.005500,0.003800
19971020,0.011000,-0.001600,-0.004600
19971021,0.016500,-0.006900,-0.003100
19971022,-0.003000,0.003200,0.001100
19971023,-0.018500,-0.001100,0.004600
19971024,-0.008100,0.004200,0.006600
19971027,-0.065800,0.002500,0.018600
19971028,0.041000,-0.018000,-0.022000
19971029,0.000700,0.008900,0.008100
19971030,-0.016100,0.002900,0.003300
19971031,0.011700,0.001200,-0.005300
19971103,0.023100,-0.008800,-0.002700
19971104,0.002300,-0.000300,-0.001000
19971105,0.003400,0.002800,-0.003300
19971106,-0.005100,0.000600,0.003900
19971107,-0.012800,-0.003600,0.001200
19971110,-0.005300,0.005000,0.006800
19971111,0.000500,-0.003900,0.000400
19971112,-0.019600,-0.002400,0.008100
19971113,0.008400,-0.008600,-0.005800
19971114,0.012100,-0.001800,-0.009100
19971117,0.018400,-0.004800,-0.003300
19971118,-0.008000,0.000000,0.006100
19971119,0.004500,-0.005400,-0.002500
19971120,0.013700,-0.006200,-0.002800
19971121,0.002500,-0.004600,0.001200
19971124,-0.016800,-0.000300,0.008400
19971125,0.003500,-0.006900,0.001900
19971126,0.001800,0.000600,0.001700
19971128,0.003600,-0.000900,-0.000700
19971201,0.017900,-0.011700,-0.000100
19971202,-0.003300,-0.002900,0.007800
19971203,0.005300,-0.001800,-0.004800
19971204,-0.002000,0.003100,0.001200
19971205,0.009700,-0.004000,-0.002100
19971208,0.000400,0.007600,-0.001200
19971209,-0.007400,-0.002400,0.007200
19971210,-0.007900,-0.006200,0.008400
19971211,-0.015800,-0.003500,0.008200
19971212,-0.003000,-0.003100,0.006200
19971215,0.006700,-0.014900,0.006300
19971216,0.006000,0.003400,-0.005500
19971217,-0.001500,0.002000,0.004500
19971218,-0.010800,-0.001900,0.002800
19971219,-0.006800,0.005500,-0.004200
19971222,0.005700,-0.002900,0.001300
19971223,-0.012200,0.010600,0.007500
19971224,-0.005800,0.004400,0.002200
19971226,0.003300,-0.003000,-0.000200
19971229,0.016000,-0.007600,-0.005000
19971230,0.017600,-0.002200,-0.004900
19971231,0.002100,0.008700,-0.002300
19980102,0.002200,-0.000500,-0.004600
19980105,0.002200,0.000800,-0.003100
19980106,-0.010400,0.002400,0.002300
19980107,-0.003800,-0.003900,-0.001000
19980108,-0.008200,0.003300,-0.002500
19980109,-0.029800,0.001600,0.007100
19980112,0.007400,-0.016300,0.001000
19980113,0.015000,0.001100,-0.006400
19980114,0.006100,-0.000100,0.002300
19980115,-0.006000,0.005900,0.002500
19980116,0.010800,0.000000,-0.002600
19980120,0.016300,-0.003700,-0.009100
19980121,-0.006600,0.002700,0.001700
19980122,-0.008000,0.000300,0.005300
19980123,-0.005600,0.003400,-0.003100
19980126,-0.002500,-0.007000,0.005900
19980127,0.009700,-0.006100,-0.002700
19980128,0.010100,0.002900,-0.005200
19980129,0.007800,-0.001800,-0.003800
19980130,-0.004000,0.003000,0.001600
19980202,0.019300,-0.012100,-0.006700
19980203,0.005300,0.001900,0.000300
19980204,0.002200,0.007000,-0.003600
19980205,-0.001500,0.006800,0.001200
19980206,0.007500,-0.005000,0.000700
19980209,-0.000900,0.003700,0.003100
19980210,0.008100,0.000400,-0.001800
19980211,0.001600,-0.000100,0.003400
19980212,0.003600,-0.002900,0.000100
19980213,-0.002500,0.006700,0.000200
19980217,0.001500,-0.004500,0.005000
19980218,0.008000,-0.004900,-0.003800
19980219,-0.002300,0.003400,-0.001100
19980220,0.003800,-0.003500,0.000600
19980223,0.004400,0.001100,-0.004400
19980224,-0.007400,0.003300,0.006500
19980225,0.011400,-0.003200,-0.002400
19980226,0.005600,0.000500,-0.001000
19980227,0.000500,0.000600,0.002300
19980302,-0.001600,0.000600,0.006000
19980303,0.003400,-0.003100,0.004800
19980304,-0.004200,0.003200,0.003900
19980305,-0.010300,-0.001400,0.005600
19980306,0.018500,-0.003600,-0.006700
19980309,-0.003200,-0.001900,0.004000
19980310,0.010700,-0.004500,-0.002700
19980311,0.005000,0.000500,-0.001100
19980312,0.001300,0.001400,-0.003300
19980313,-0.000800,0.002200,0.002600
19980316,0.008800,-0.004100,0.001500
19980317,0.001000,-0.004300,0.007200
19980318,0.004800,-0.002000,-0.000900
19980319,0.004000,0.000200,-0.001300
19980320,0.005700,-0.006900,0.001400
19980323,-0.003300,0.003300,-0.001300
19980324,0.008500,-0.002500,-0.001500
19980325,-0.002500,0.003900,-0.001800
19980326,-0.000600,0.003100,-0.002500
19980327,-0.004000,0.004400,-0.000200
19980330,-0.002200,0.002100,-0.002400
19980331,0.007700,0.000600,-0.002200
19980401,0.006000,0.003700,-0.005800
19980402,0.008300,-0.006600,0.000600
19980403,0.001900,-0.001700,0.000500
19980406,-0.003100,-0.006400,0.009200
19980407,-0.010500,-0.005400,0.006000
19980408,-0.004900,0.007100,0.001100
19980409,0.008100,0.001300,0.000700
19980413,-0.000300,-0.002300,0.007200
19980414,0.006700,0.001700,0.002700
19980415,0.003700,0.000900,0.001100
19980416,-0.008800,0.004300,-0.000300
19980417,0.011200,-0.004400,-0.005700
19980420,0.001700,0.006100,-0.007300
19980421,0.002400,0.005000,-0.001600
19980422,0.002900,-0.002600,0.000200
19980423,-0.011300,-0.000400,0.004300
19980424,-0.009800,0.002100,-0.000100
19980427,-0.021400,-0.003800,0.004500
19980428,0.001500,0.006700,-0.003700
19980429,0.008900,-0.000200,-0.002700
19980430,0.014700,-0.002600,-0.004400
19980501,0.006000,-0.004900,0.002500
19980504,0.001500,0.001000,-0.001900
19980505,-0.005900,-0.000200,0.001600
19980506,-0.008300,0.002300,0.005700
19980507,-0.008300,0.001300,0.005800
19980508,0.010700,-0.004400,-0.005400
19980511,-0.002500,-0.003200,0.005300
19980512,0.005300,-0.008200,-0.000500
19980513,0.002700,-0.000700,0.001100
19980514,-0.001800,-0.002400,0.002900
19980515,-0.007800,0.000300,0.004900
19980518,-0.004400,-0.005900,0.001300
19980519,0.003800,0.003700,-0.005300
19980520,0.004700,-0.011700,0.004400
19980521,-0.003600,-0.000500,0.005600
19980522,-0.005500,-0.003600,0.005200
19980526,-0.015000,-0.005700,0.009900
19980527,-0.003700,-0.008200,-0.005200
19980528,0.005600,0.005700,0.000300
19980529,-0.004200,0.006500,0.004700
19980601,-0.003300,-0.012700,0.010800
19980602,0.001800,-0.006300,0.002600
19980603,-0.007800,0.006000,0.005000
19980604,0.009900,-0.003500,-0.007200
19980605,0.014500,-0.009000,-0.005700
19980608,0.002700,0.000600,-0.000400
19980609,0.002500,0.000500,-0.004800
19980610,-0.007000,-0.005500,0.005600
19980611,-0.014600,0.001300,0.002200
19980612,0.000900,-0.006500,-0.004600
19980615,-0.019300,0.001700,0.004900
19980616,0.009900,0.001500,-0.009100
19980617,0.016300,-0.005100,-0.002400
19980618,-0.001400,-0.004400,-0.003200
19980619,-0.004200,0.002100,0.001100
19980622,0.003300,0.003500,-0.000900
19980623,0.013600,-0.000700,-0.011200
19980624,0.011300,-0.002400,-0.005800
19980625,-0.003100,0.000000,0.002900
19980626,0.003000,-0.002200,0.002000
19980629,0.005500,0.001100,-0.003200
19980630,-0.002000,0.008700,-0.001400
19980701,0.011200,-0.006500,-0.000200
19980702,-0.002000,-0.002100,0.003100
19980706,0.008500,-0.007900,0.001700
19980707,-0.001700,-0.001200,0.000700
19980708,0.009000,-0.007100,-0.005400
19980709,-0.005100,0.007700,-0.000800
19980710,0.003100,-0.002900,-0.005600
19980713,0.001000,-0.000100,-0.003100
19980714,0.008300,-0.007000,-0.001500
19980715,-0.000800,0.009100,-0.006200
19980716,0.006500,-0.003000,-0.004100
19980717,0.002000,-0.001900,-0.003600
19980720,-0.001300,0.001200,-0.004600
19980721,-0.015900,0.003100,0.008800
19980722,-0.002800,-0.009700,0.001700
19980723,-0.020500,0.001500,0.004900
19980724,-0.001500,-0.003200,-0.004600
19980727,0.002000,-0.015400,0.000000
19980728,-0.015000,0.002000,0.005000
19980729,-0.004600,0.000300,0.002800
19980730,0.014500,-0.008200,-0.003500
19980731,-0.018700,-0.002700,0.004100
19980803,-0.008700,-0.007700,0.006600
19980804,-0.035500,0.006800,0.008900
19980805,0.004700,-0.011900,-0.002200
19980806,0.010700,0.009800,-0.005300
19980807,0.003900,0.016200,-0.002900
19980810,-0.005900,-0.001600,-0.000300
19980811,-0.016600,-0.008700,0.001100
19980812,0.015400,-0.000400,0.000400
19980813,-0.008700,-0.002000,0.003500
19980814,-0.009600,0.007200,0.001600
19980817,0.015100,-0.014400,-0.007200
19980818,0.016100,-0.003400,-0.004500
19980819,-0.004600,-0.007300,0.004700
19980820,-0.006700,-0.001400,-0.001000
19980821,-0.011600,-0.003300,0.000600
19980824,0.003800,-0.011300,0.002300
19980825,0.002100,-0.011400,-0.002700
19980826,-0.010900,-0.012500,-0.000800
19980827,-0.039200,0.002100,0.002500
19980828,-0.017000,-0.006500,0.010500
19980831,-0.067100,-0.001900,0.024300
19980901,0.035600,-0.006600,-0.017900
19980902,-0.000200,0.013400,-0.001500
19980903,-0.010900,-0.004300,-0.002100
19980904,-0.007800,0.009700,0.000100
19980908,0.049200,-0.010700,-0.018900
19980909,-0.017700,-0.006300,0.011700
19980910,-0.025200,0.002700,0.006900
19980911,0.026700,-0.003500,-0.012600
19980914,0.020400,-0.012700,0.000300
19980915,0.007200,-0.011700,0.007800
19980916,0.008400,-0.003600,-0.002300
19980917,-0.023500,0.011400,0.006000
19980918,0.004100,0.013700,-0.003100
19980921,0.001900,-0.005200,-0.003200
19980922,0.007000,0.005300,-0.006100
19980923,0.032400,-0.014900,-0.008200
19980924,-0.020500,0.008900,0.006100
19980925,0.000800,-0.005200,0.001700
19980928,0.003400,-0.004400,0.002900
19980929,-0.001100,-0.003700,-0.002600
19980930,-0.025800,0.023500,0.001700
19981001,-0.032900,-0.003800,0.013400
19981002,0.014000,-0.016500,0.001100
19981005,-0.019100,-0.015900,0.009100
19981006,-0.005500,-0.006900,-0.000600
19981007,-0.018000,-0.015400,0.009300
19981008,-0.016900,-0.024200,0.001600
19981009,0.026400,-0.005200,-0.013500
19981012,0.016500,0.009100,-0.016900
19981013,-0.006300,-0.010500,0.008500
19981014,0.013400,-0.003200,-0.002000
19981015,0.040600,-0.012600,-0.009700
19981016,0.010200,0.009600,-0.004200
19981019,0.008300,0.015900,-0.002400
19981020,0.002700,0.013400,0.003800
19981021,0.005900,0.008700,-0.005900
19981022,0.008700,0.012400,-0.008300
19981023,-0.006000,0.012600,-0.005700
19981026,0.004100,0.011800,-0.005600
19981027,-0.005300,0.005600,0.003200
19981028,0.002400,0.001500,-0.001800
19981029,0.016000,-0.006500,-0.005300
19981030,0.012200,-0.007900,0.007000
19981102,0.014000,0.007300,-0.004700
19981103,-0.001000,0.003700,0.001100
19981104,0.008800,0.003300,0.001600
19981105,0.012800,-0.000200,-0.003600
19981106,0.006800,0.005900,-0.006200
19981109,-0.008300,0.006200,-0.004300
19981110,-0.001500,-0.001500,0.000100
19981111,-0.006900,0.001300,0.001100
19981112,-0.002700,-0.001100,0.002800
19981113,0.005300,-0.013800,0.006100
19981116,0.007500,-0.006700,-0.002600
19981117,0.003200,-0.008000,0.000900
19981118,0.005100,0.000400,-0.005300
19981119,0.006600,0.001700,-0.003900
19981120,0.007800,-0.005100,-0.004700
19981123,0.020200,-0.011100,-0.008900
19981124,-0.004300,0.000200,0.004700
19981125,0.003900,0.006800,-0.004000
19981127,0.005400,0.008100,-0.006700
19981130,-0.023100,0.012100,0.007300
19981201,0.008600,-0.007400,0.000400
19981202,-0.002100,-0.000500,-0.002900
19981203,-0.016200,0.007300,0.005000
19981204,0.020000,-0.010900,-0.005900
19981207,0.008900,-0.002200,-0.005700
19981208,-0.004400,0.004900,-0.002700
19981209,0.000900,0.001100,-0.003200
19981210,-0.015500,0.003000,0.005300
19981211,-0.000500,-0.002200,-0.003200
19981214,-0.021200,0.000900,0.006400
19981215,0.016700,-0.011100,-0.007800
19981216,-0.000800,-0.001200,0.003700
19981217,0.015100,-0.010100,-0.000300
19981218,0.006800,0.005900,-0.007600
19981221,0.013500,-0.003200,-0.007200
19981222,0.000000,-0.000800,-0.004200
19981223,0.019300,-0.005000,-0.008800
19981224,-0.000700,0.002200,-0.000200
19981228,0.001600,0.005000,-0.006600
19981229,0.011400,-0.003900,-0.002700
19981230,-0.005000,0.006500,0.004300
19981231,0.004300,0.018600,0.000400
19990104,-0.001900,0.002100,0.004500
19990105,0.011000,-0.008800,0.001200
19990106,0.021000,-0.007000,-0.004000
19990107,-0.000700,0.004600,-0.002300
19990108,0.004500,-0.000500,0.003800
19990111,-0.005200,0.011100,-0.000800
19990112,-0.018500,0.006600,0.000900
19990113,-0.005400,-0.000300,-0.002200
19990114,-0.016600,0.010900,0.000000
19990115,0.022800,-0.007500,-0.004100
19990119,0.008000,0.001300,-0.006600
19990120,0.002400,0.001500,-0.006700
19990121,-0.018200,0.003100,0.007300
19990122,-0.006600,0.004100,0.001500
19990125,0.006700,-0.008400,-0.002400
19990126,0.013900,-0.002500,-0.011300
19990127,-0.007400,0.000600,-0.005700
19990128,0.016300,-0.009900,-0.006800
19990129,0.009500,0.001900,-0.006100
19990201,-0.003900,0.000100,-0.002700
19990202,-0.008900,-0.001600,-0.001800
19990203,0.009000,-0.002000,-0.007200
19990204,-0.019200,0.003700,0.010600
19990205,-0.009200,-0.005600,0.007900
19990208,0.002300,-0.005900,0.001300
19990209,-0.022500,0.000900,0.014000
19990210,0.002700,-0.012000,-0.004500
19990211,0.024900,-0.005100,-0.016000
19990212,-0.019000,0.001600,0.005100
19990216,0.006500,-0.012900,-0.001600
19990217,-0.014500,-0.006900,0.011100
19990218,0.009200,-0.011800,0.006800
19990219,0.002500,0.001600,-0.005000
19990222,0.024100,-0.012600,-0.005600
19990223,0.000900,0.003900,-0.005700
19990224,-0.013100,0.003400,0.002200
19990225,-0.006900,0.001000,0.000500
19990226,-0.004900,0.000300,0.004600
19990301,-0.000100,0.002400,0.000800
19990302,-0.006900,0.000800,0.004800
19990303,0.000100,-0.006200,0.001100
19990304,0.013400,-0.010300,-0.003100
19990305,0.020400,-0.012500,-0.004700
19990308,0.006600,-0.000800,-0.009400
19990309,-0.002300,0.001500,-0.002400
19990310,0.005200,0.000400,-0.003100
19990311,0.007300,-0.007500,0.000400
19990312,-0.003200,-0.004400,0.007200
19990315,0.009400,-0.004000,-0.003300
19990316,-0.001500,-0.002200,-0.003000
19990317,-0.005500,0.001200,0.003700
19990318,0.012700,-0.011800,-0.002000
19990319,-0.013200,0.001700,0.008100
19990322,-0.003300,-0.004700,0.003300
19990323,-0.026400,0.004600,0.008800
19990324,0.005100,-0.005100,-0.002600
19990325,0.017800,0.003900,-0.010100
19990326,-0.005000,0.009400,-0.003300
19990329,0.019800,-0.002100,-0.017500
19990330,-0.006300,0.006100,-0.002400
19990331,-0.008600,-0.000100,0.002200
19990401,0.005400,-0.001000,-0.000200
19990405,0.018700,-0.009500,-0.005600
19990406,-0.002600,-0.000100,0.001300
19990407,0.004200,-0.007300,-0.002200
19990408,0.012700,-0.004200,-0.007700
19990409,0.004300,0.012500,-0.004800
19990412,0.008700,0.002400,-0.001900
19990413,-0.003400,0.019500,-0.001800
19990414,-0.014300,0.005400,0.019800
19990415,-0.003900,-0.001000,0.008500
19990416,-0.002300,0.008500,0.010400
19990419,-0.024800,-0.010100,0.037700
19990420,0.013800,-0.001200,-0.019700
19990421,0.025300,0.005900,-0.019300
19990422,0.013500,-0.005500,-0.008900
19990423,0.001100,0.005700,0.001600
19990426,0.004400,0.008900,-0.012400
19990427,0.000900,-0.000700,0.005900
19990428,-0.008800,-0.001100,0.015900
19990429,-0.004500,0.003600,0.008600
19990430,-0.004700,0.007000,-0.004000
19990503,0.011000,-0.014100,0.005800
19990504,-0.014900,0.009600,0.004400
19990505,0.010300,-0.008600,-0.001600
19990506,-0.011500,0.008500,0.010100
19990507,0.008900,-0.005100,-0.001100
19990510,-0.000300,0.012000,0.001500
19990511,0.011900,0.000600,-0.008800
19990512,0.006500,0.000900,-0.005200
19990513,0.002300,0.002200,0.001300
19990514,-0.021400,0.008000,0.005200
19990517,0.001500,-0.000300,-0.007400
19990518,-0.004000,0.004100,0.004100
19990519,0.008200,-0.001000,-0.002000
19990520,-0.003600,0.009300,0.004100
19990521,-0.005700,0.007300,0.007000
19990524,-0.019300,0.000600,0.010300
19990525,-0.018100,-0.001000,0.010500
19990526,0.014100,-0.011800,-0.006600
19990527,-0.014300,0.012200,-0.000300
19990528,0.015300,-0.000700,-0.006600
19990601,-0.008000,0.002900,0.008200
19990602,0.001300,-0.003200,-0.004300
19990603,0.001200,-0.002400,0.003300
19990604,0.020300,-0.002700,-0.016200
19990607,0.007100,0.002300,-0.000600
19990608,-0.012300,0.006000,0.004200
19990609,0.001600,0.007200,-0.006200
19990610,-0.012000,0.004700,0.005800
19990611,-0.008000,-0.000400,0.003300
19990614,-0.004800,-0.012600,0.010200
19990615,0.005200,-0.004200,-0.000200
19990616,0.022500,-0.006000,-0.010500
19990617,0.007200,0.000900,-0.007400
19990618,0.002200,0.003800,-0.001300
19990621,0.006300,0.007800,-0.007100
19990622,-0.009300,0.005900,0.003000
19990623,-0.001400,0.002500,-0.002200
19990624,-0.013100,0.005800,0.005900
19990625,-0.000600,0.001700,-0.000600
19990628,0.012300,0.001600,-0.002400
19990629,0.014900,-0.000500,-0.009300
19990630,0.016000,0.010100,-0.014800
19990701,0.005500,-0.008400,-0.002000
19990702,0.007300,-0.000300,-0.004800
19990706,-0.000800,0.000600,0.001400
19990707,0.002300,-0.005700,-0.001900
19990708,0.000300,0.006800,-0.005400
19990709,0.005400,0.005300,-0.004300
19990712,-0.002400,0.005300,0.001800
19990713,-0.003900,0.003400,-0.000100
19990714,0.004600,0.004400,-0.006400
19990715,0.008300,0.002600,-0.006400
19990716,0.004900,-0.004400,-0.000700
19990719,-0.008200,0.000600,0.006200
19990720,-0.022200,0.001200,0.010700
19990721,0.002700,0.002000,-0.005500
19990722,-0.013300,0.000500,0.009400
19990723,-0.003200,-0.002300,0.000200
19990726,-0.010100,-0.006000,0.008100
19990727,0.011200,-0.003600,-0.007400
19990728,0.001500,0.003100,-0.004400
19990729,-0.017500,0.007100,0.004800
19990730,-0.007200,0.015500,-0.001900
19990802,-0.002700,-0.005400,0.005100
19990803,-0.007800,-0.007600,0.005000
19990804,-0.014500,-0.004600,0.012500
19990805,0.006300,-0.006600,-0.004500
19990806,-0.010000,0.008100,0.001400
19990809,-0.004100,-0.005000,0.008500
19990810,-0.011600,0.003700,0.000500
19990811,0.016300,-0.006400,-0.002300
19990812,-0.001400,0.003000,0.001100
19990813,0.022100,-0.009400,-0.009700
19990816,0.002600,0.000100,-0.005200
19990817,0.009700,-0.006100,-0.002900
19990818,-0.007500,0.003800,-0.002100
19990819,-0.007800,0.006300,0.006700
19990820,0.008800,-0.003100,-0.004400
19990823,0.017600,-0.009500,-0.008800
19990824,0.001800,-0.000200,-0.003700
19990825,0.012000,-0.001400,-0.014900
19990826,-0.011800,0.008900,0.002700
19990827,-0.009900,0.004600,0.003900
19990830,-0.017800,0.010300,-0.000800
19990831,-0.001700,0.002700,-0.001300
19990901,0.007700,-0.002100,-0.001300
19990902,-0.008600,0.003700,0.001100
19990903,0.028400,-0.009400,-0.012300
19990907,-0.003400,0.009500,-0.000500
19990908,-0.005500,0.002000,0.003100
19990909,0.003100,0.001500,0.000500
19990910,0.004300,0.004600,-0.004800
19990913,-0.006300,0.001700,0.003200
19990914,-0.005300,0.003000,-0.002600
19990915,-0.012800,0.006200,0.007900
19990916,-0.002000,-0.008700,0.000400
19990917,0.012200,-0.001800,-0.008100
19990920,0.000000,0.000600,-0.006100
19990921,-0.019300,0.006900,0.000800
19990922,0.002800,0.000900,-0.007400
19990923,-0.023500,0.005000,0.008400
19990924,-0.002000,-0.004200,-0.003300
19990927,0.004200,0.005600,-0.003700
19990928,-0.002300,-0.000200,-0.008300
19990929,-0.008000,0.006000,0.005600
19990930,0.009200,0.003500,-0.008900
19991001,-0.001600,-0.001000,-0.002700
19991004,0.016700,-0.013600,-0.002600
19991005,-0.001000,-0.001300,-0.002100
19991006,0.018200,-0.011200,-0.005800
19991007,-0.004700,0.003100,-0.001400
19991008,0.010900,-0.008800,-0.004500
19991011,0.002100,0.003600,-0.001100
19991012,-0.017200,0.004100,0.005500
19991013,-0.020400,0.004100,0.010400
19991014,-0.000200,-0.002500,0.000000
19991015,-0.026500,0.017000,0.002800
19991018,0.000900,-0.015100,0.001600
19991019,0.007500,-0.001400,-0.008200
19991020,0.018600,-0.006100,-0.013100
19991021,-0.001600,0.002100,-0.002200
19991022,0.013100,-0.010400,0.005500
19991025,-0.004300,0.003100,0.000500
19991026,-0.008500,0.007500,-0.000500
19991027,0.008900,-0.012000,0.001300
19991028,0.033300,-0.021100,-0.008200
19991029,0.017300,-0.010200,-0.003600
19991101,-0.003800,0.012500,-0.004800
19991102,-0.003300,0.002100,0.004500
19991103,0.006900,0.010800,-0.007000
19991104,0.006600,-0.001100,-0.005500
19991105,0.007900,-0.003400,-0.003600
19991108,0.005900,0.004600,-0.006500
19991109,-0.007800,0.011900,0.001300
19991110,0.005300,0.004300,-0.005900
19991111,0.003700,0.001200,-0.006800
19991112,0.011000,-0.009100,0.001100
19991115,0.000300,0.006200,0.004800
19991116,0.018400,-0.007900,-0.006900
19991117,-0.006300,0.010100,0.000000
19991118,0.011300,0.007800,-0.014400
19991119,-0.001100,0.003500,-0.005000
19991122,0.000200,0.002200,-0.009200
19991123,-0.012900,0.000800,0.003000
19991124,0.008700,0.000800,-0.008900
19991126,0.002300,0.009200,-0.002000
19991129,-0.006000,0.005700,-0.001400
19991130,-0.012800,-0.001800,0.012800
19991201,0.004900,-0.001500,-0.002900
19991202,0.011500,0.005300,-0.010000
19991203,0.015900,-0.010600,-0.005200
19991206,-0.004200,0.008900,-0.005400
19991207,-0.004300,0.010700,-0.011400
19991208,-0.000800,0.009400,-0.004600
19991209,0.003000,-0.002200,-0.005500
19991210,0.005100,0.005800,-0.006900
19991213,0.000500,0.011300,-0.006600
19991214,-0.013300,-0.005100,0.012600
19991215,0.005400,-0.010100,0.001300
19991216,0.006100,0.005400,-0.007300
19991217,0.002700,0.000100,-0.002300
19991220,-0.000800,0.006500,-0.006700
19991221,0.014400,0.002200,-0.007600
19991222,0.003300,0.000200,-0.001900
19991223,0.013000,-0.004600,-0.003400
19991227,-0.002100,0.007700,-0.007200
19991228,0.002100,0.002400,0.001400
19991229,0.006400,0.009800,-0.001000
19991230,0.000800,0.000200,-0.001000
19991231,0.005200,0.013600,0.003000
20000103,-0.007100,0.003900,-0.008400
20000104,-0.040600,-0.000500,0.022100
20000105,-0.000900,0.001700,0.001300
20000106,-0.007300,-0.006800,0.013700
20000107,0.032100,-0.005800,-0.012400
20000110,0.017600,0.010100,-0.015000
20000111,-0.017100,0.001900,0.009200
20000112,-0.006900,-0.005400,0.009000
20000113,0.015900,0.010000,-0.013100
20000114,0.011500,0.000900,-0.001900
20000118,-0.002500,0.025500,-0.004700
20000119,0.004400,0.009300,-0.005100
20000120,-0.003700,0.019200,-0.011500
20000121,0.002300,0.014200,-0.004600
20000124,-0.025900,0.011000,0.008300
20000125,0.004900,-0.002200,-0.004500
20000126,-0.004400,-0.002300,0.003000
20000127,-0.004400,-0.004000,-0.000900
20000128,-0.028200,-0.001000,0.013600
20000131,0.015000,-0.029000,-0.003700
20000201,0.012900,-0.001400,0.001400
20000202,0.001600,0.017400,-0.005400
20000203,0.014900,0.013600,-0.013600
20000204,-0.000500,0.011500,-0.005800
20000207,0.003500,0.016000,-0.012400
20000208,0.012300,0.007000,-0.017900
20000209,-0.018300,0.018000,-0.000800
20000210,0.005700,0.015900,-0.011500
20000211,-0.017400,0.011000,0.006100
20000214,0.002400,0.006200,0.001800
20000215,0.007000,-0.006500,0.000100
20000216,-0.005800,0.018400,-0.003300
20000217,0.004600,0.019900,-0.011300
20000218,-0.026900,0.011800,0.005800
20000222,0.001100,-0.010500,0.003600
20000223,0.012400,0.009200,-0.016200
20000224,0.000100,0.010200,-0.003500
20000225,-0.010400,0.016400,0.001600
20000228,0.007600,-0.002000,-0.001200
20000229,0.019600,0.019600,-0.006800
20000301,0.013900,0.010600,-0.006100
20000302,-0.000800,0.000600,0.002800
20000303,0.023000,-0.000500,-0.009700
20000306,-0.007700,0.017200,0.002600
20000307,-0.022000,0.008400,0.003800
20000308,0.006900,-0.005600,-0.002600
20000309,0.024500,-0.003100,-0.005600
20000310,-0.004300,0.002400,0.002600
20000313,-0.014800,-0.011400,0.011000
20000314,-0.023300,-0.012300,0.012300
20000315,0.008300,-0.051000,0.014900
20000316,0.042500,-0.037500,0.003700
20000317,0.006200,0.007300,-0.006900
20000320,-0.017100,-0.026700,0.021100
20000321,0.019500,-0.022700,-0.003800
20000322,0.013100,0.024300,-0.012900
20000323,0.014800,-0.010900,0.003700
20000324,0.001100,-0.003000,-0.000400
20000327,-0.003900,0.003300,-0.004100
20000328,-0.013400,-0.012100,0.009200
20000329,-0.010000,-0.024200,0.018900
20000330,-0.017600,-0.020700,0.016700
20000331,0.011900,0.002800,0.000100
20000403,-0.016700,-0.040600,0.021500
20000404,-0.012000,-0.017600,0.002700
20000405,0.000100,0.013600,-0.007400
20000406,0.014700,0.014300,-0.004400
20000407,0.014200,0.018500,-0.006900
20000410,-0.019500,-0.035200,0.021800
20000411,-0.010100,-0.024500,0.021800
20000412,-0.029700,-0.028600,0.028500
20000413,-0.018000,-0.003000,0.009500
20000414,-0.067200,-0.012800,0.020600
20000417,0.029400,-0.016100,-0.015700
20000418,0.038400,0.033000,-0.023900
20000419,-0.008000,0.014800,0.001100
20000420,0.000900,-0.011500,0.010400
20000424,-0.010100,-0.023500,0.011300
20000425,0.037400,0.004500,-0.010500
20000426,-0.012300,0.002800,0.013300
20000427,0.007600,0.014600,-0.007600
20000428,0.000700,0.022800,0.000100
20000501,0.014000,0.011800,-0.012100
