"","PERMNO","TICKER","CUSIP","year","RET","mcap"
"23826",85440,"SRI","86183P10",2014,0.00862755017732453,356607.16
"23827",85440,"SRI","86183P10",2015,0.150848745687785,365744.16
"23828",85440,"SRI","86183P10",2016,0.195269330909809,377928.48
"23829",85442,"TSM","87403910",2010,0.148059127947717,12709200.54
"23830",85442,"TSM","87403910",2011,0.0727990964782097,13817688.67
"23831",85442,"TSM","87403910",2012,0.378101403968958,14553022.38
"23832",85442,"TSM","87403910",2013,0.0444590742646618,19864985.3
"23833",85442,"TSM","87403910",2014,0.311687187840646,18822347.95
"23834",85442,"TSM","87403910",2015,0.0495743607240013,24452589.64
"23835",85442,"TSM","87403910",2016,0.310912286599867,24244062.17
"23836",85445,"IN","45878610",2010,-0.0155500803338566,826055.84
"23837",85445,"IN","45878610",2011,-0.458139569671849,780409.52
"23838",85445,"IN","45878610",2012,0.437319781089577,429672.74
"23839",85449,"FDP","G3673810",2010,0.131519284189502,1437382.6
"23840",85449,"FDP","G3673810",2011,0.0145298088559671,1503512.81
"23841",85449,"FDP","G3673810",2012,0.0709783218515214,1464114.6
"23842",85449,"FDP","G3673810",2013,0.0940812988419251,1558983.98
"23843",85449,"FDP","G3673810",2014,0.205485187916831,1582471.2
"23844",85449,"FDP","G3673810",2015,0.174009695551332,1890235.2
"23845",85449,"FDP","G3673810",2016,0.575693984332514,1992483.15
"23846",85452,"ACMR","00086T10",2010,-0.146257192004614,77538.24
"23847",85453,"ANNB","03584810",2010,0.330684541231909,-11968.365
"23848",85453,"ANNB","03584810",2011,-0.0824426550217487,-16570.45
"23849",85453,"ANNB","03584810",2012,2.08333602516138,15436.2
"23850",85459,"CHRW","12541W20",2010,0.388061829121367,9915595.32
"23851",85459,"CHRW","12541W20",2011,-0.115073268368301,13534572.48
"23852",85459,"CHRW","12541W20",2012,-0.0738158372073958,11414719.44
"23853",85459,"CHRW","12541W20",2013,-0.0540927854362502,10189413.32
"23854",85459,"CHRW","12541W20",2014,0.313395672015174,8684390.54
"23855",85459,"CHRW","12541W20",2015,-0.15218508969943,10814458.72
"23856",85459,"CHRW","12541W20",2016,0.2099168086534,8864084.45
"23857",85464,"CWST","14744810",2010,0.763674058503241,107640.75
"23858",85464,"CWST","14744810",2011,-0.097318808596733,181778.4
"23859",85464,"CWST","14744810",2012,-0.315629888325027,170926.8
"23860",85464,"CWST","14744810",2013,0.32420162132628,170843.31
"23861",85464,"CWST","14744810",2014,-0.303448896510036,226653.91
"23862",85464,"CWST","14744810",2015,0.480199463423459,163098.44
"23863",85464,"CWST","14744810",2016,1.0752491675371,233012.76
"23864",85467,"FORTY","34641410",2010,0.84432727639075,8553.6
"23865",85467,"FORTY","34641410",2011,-0.170443430455817,20409.2
"23866",85467,"FORTY","34641410",2012,0.0487404500355386,12019.47
"23867",85467,"FORTY","34641410",2013,0.647973401068358,10720.71
"23868",85467,"FORTY","34641410",2014,-0.0942371640128401,9246.3
"23869",85467,"FORTY","34641410",2015,0.233478451327658,6645.44
"23870",85467,"FORTY","34641410",2016,0.564739301482575,-5871.075
"23871",85472,"IRET","46173010",2010,0.0762255236342044,661088.64
"23872",85472,"IRET","46173010",2011,-0.12607826870159,719490.84
"23873",85472,"IRET","46173010",2012,0.277105085814183,625398.96
"23874",85472,"IRET","46173010",2013,0.0433817220416017,840502.07
"23875",85472,"IRET","46173010",2014,0.0117402480554929,898844.79
"23876",85472,"IRET","46173010",2015,-0.0841785787287666,990925.92
"23877",85472,"IRET","46173010",2016,0.110188697957245,831272.54
"23878",85482,"NRCI","63737230",2010,0.704756479005911,144232.3
"23879",85482,"NRCI","63737230",2011,0.163354296185551,226279.17
"23880",85482,"NRCI","63737230",2012,0.469731937949852,259613.64
"23881",85482,"NRCI","63737230",2013,1.01989278724199,383831.25
"23882",85482,"NRCIB","63737230",2014,0.0469948477051962,119611.5
"23883",85482,"NRCIB","63737230",2015,0.108547987927752,-121381.35
"23884",85482,"NRCIB","63737230",2016,0.230582267443505,119340
"23885",85486,"TRAD","89267P10",2010,-0.144485309957522,325942.92
"23886",85488,"OSIS","67104410",2010,0.332850385866095,492843.4
"23887",85488,"OSIS","67104410",2011,0.341587736026322,685683.61
"23888",85488,"OSIS","67104410",2012,0.312835392647914,975746.88
"23889",85488,"OSIS","67104410",2013,-0.170680154679746,1304447.34
"23890",85488,"OSIS","67104410",2014,0.332516254492649,1040502.6
"23891",85488,"OSIS","67104410",2015,0.252800024586769,1394728.72
"23892",85488,"OSIS","67104410",2016,-0.141446267498,1704806.52
"23893",85496,"PSEM","71383110",2010,-0.0477001846135625,294812.38
"23894",85496,"PSEM","71383110",2011,-0.306916120977207,284248.84
"23895",85496,"PSEM","71383110",2012,0.0551835831551499,184908.36
"23896",85496,"PSEM","71383110",2013,0.103361240792305,191585.415
"23897",85496,"PSEM","71383110",2014,0.5282209338606,202351.31
"23898",85500,"ROAC","77263210",2010,0.772894911310971,14436
"23899",85502,"SCMM","45170X20",2010,0.0632907731612036,91383.1
"23900",85502,"INVE","45170X20",2011,-0.115088026688631,114855.78
"23901",85502,"INVE","45170X20",2012,-0.327355133596596,134693.79
"23902",85502,"INVE","45170X20",2013,-0.616201919326111,88781.14
"23903",85502,"INVE","45170X20",2014,1.41272165888754,47299.77
"23904",85502,"INVE","45170X20",2015,-0.856731029899509,158840.66
"23905",85502,"INVE","45170X20",2016,0.598005639815192,25362.92
"23906",85511,"TRMS","87159A10",2010,-0.0610682436342758,59674.5
"23907",85511,"TRMS","87159A10",2011,1.1650422827545,57120
"23908",85511,"GEVA","87159A10",2012,0.738261264448062,450978.3
"23909",85511,"GEVA","87159A10",2013,0.398130846249685,1171235.29
"23910",85511,"GEVA","87159A10",2014,0.433712170279535,1986997.44
"23911",85516,"PWER","73930R10",2010,1.34481615561832,390898.77
"23912",85516,"PWER","73930R10",2011,-0.616667723506745,1053266.75
"23913",85516,"PWER","73930R10",2012,0.0506868494981194,503215.72
"23914",85517,"CHH","16990510",2010,0.234847172082886,1918024.38
"23915",85517,"CHH","16990510",2011,0.0155286299834132,2311886.28
"23916",85517,"CHH","16990510",2012,0.200040248477496,2290354.57
"23917",85517,"CHH","16990510",2013,0.485956159276131,2013278.04
"23918",85517,"CHH","16990510",2014,0.157900108681019,2901607.34
"23919",85517,"CHH","16990510",2015,-0.0868011429124751,3227937.36
"23920",85517,"CHH","16990510",2016,0.13045093884834,2797176.2
"23921",85522,"AMCC","03822W40",2010,0.429713922765145,506835.45
"23922",85522,"AMCC","03822W40",2011,-0.370788471227938,699936.69
"23923",85522,"AMCC","03822W40",2012,0.252978025069282,422066.1
"23924",85522,"AMCC","03822W40",2013,0.587999008924692,583848.72
"23925",85522,"AMCC","03822W40",2014,-0.512378230913328,959031.03
"23926",85522,"AMCC","03822W40",2015,-0.0230117441202953,512801.28
"23927",85522,"AMCC","03822W40",2016,0.295132378840313,511246.44
"23928",85526,"BASI","09058M10",2010,1.42212685324077,5160.75
"23929",85526,"BASI","09058M10",2011,-0.503771769205704,11796
"23930",85526,"BASI","09058M10",2012,0.0879940880676564,8855.71
"23931",85526,"BASI","09058M10",2013,0.991914190946804,10183.81
"23932",85526,"BASI","09058M10",2014,-0.195390131014673,22235.7
"23933",85526,"BASI","09058M10",2015,-0.302657111792208,17120.3124
"23934",85526,"BASI","09058M10",2016,-0.493417738060887,12518.752
"23935",85539,"CTHR","15976510",2010,1.60344251315652,22816.8
"23936",85539,"CTHR","15976510",2011,-0.149000232085091,57876
"23937",85539,"CTHR","15976510",2012,0.525290785270487,48442.95
"23938",85539,"CTHR","15976510",2013,0.288256142800121,78419.46
"23939",85539,"CTHR","15976510",2014,-0.635646323339504,101186.97
"23940",85539,"CTHR","15976510",2015,-0.391307102702063,36076.14
"23941",85539,"CTHR","15976510",2016,-0.017862592462793,23434.32
"23942",85540,"CTIB","12596130",2010,1.67440431702431,6571.2
"23943",85540,"CTIB","12596130",2011,-0.262552493866963,18602.41
"23944",85540,"CTIB","12596130",2012,0.178090748407675,14743.3205
"23945",85540,"CTIB","12596130",2013,0.131785495397286,16439.94
"23946",85540,"CTIB","12596130",2014,-0.35616389590822,18779.22
"23947",85540,"CTIB","12596130",2015,0.35931292327867,12510.79
"23948",85540,"CTIB","12596130",2016,0.144604063604779,16819.88
"23949",85550,"GMTC","36466D10",2010,-0.757141843203097,15139.44
"23950",85559,"IBCA","46092710",2010,-0.106710384889336,25764.85
"23951",85559,"IBCA","46092710",2011,-0.0955625999044811,65279.34
"23952",85559,"IBCA","46092710",2012,0.467920818468404,55770
"23953",85559,"IBCA","46092710",2013,0.93060633915567,83337.4
"23954",85559,"IBCA","46092710",2014,0.360840369419278,163954.12
"23955",85564,"ILI","45873810",2010,-0.511627661247715,27286.7
"23956",85565,"NANX","63007910",2010,0.385773282290369,17836.8048
"23957",85565,"NANX","63007910",2011,-0.660314832856622,26080.92
"23958",85567,"OYOG","37364X10",2010,1.31079051882978,259161
"23959",85567,"OYOG","37364X10",2011,-0.219747394845946,583460.67
"23960",85567,"OYOG","37364X10",2012,1.29847491187059,500679.93
"23961",85567,"GEOS","37364X10",2013,0.064881362438036,1155162.72
"23962",85567,"GEOS","37364X10",2014,-0.719979865904301,1230261.78
"23963",85567,"GEOS","37364X10",2015,-0.469052537755958,349420.68
"23964",85567,"GEOS","37364X10",2016,0.447043261529199,189657.44
"23965",85570,"CDZI","12753720",2010,0.0392612942469628,162417.03
"23966",85570,"CDZI","12753720",2011,-0.225891070271489,171795.68
"23967",85570,"CDZI","12753720",2012,-0.177572605902442,145813.5
"23968",85570,"CDZI","12753720",2013,-0.121212058365509,128568.96
"23969",85570,"CDZI","12753720",2014,0.609204289470438,113878.65
"23970",85570,"CDZI","12753720",2015,-0.530356437870698,192369.28
"23971",85570,"CDZI","12753720",2016,1.37641276341036,102965.76
"23972",85571,"PGNX","74318710",2010,0.229736987622171,143423.5
"23973",85571,"PGNX","74318710",2011,0.564109744048884,188155.68
"23974",85571,"PGNX","74318710",2012,-0.651052294359329,287691
"23975",85571,"PGNX","74318710",2013,0.788609050488578,166175.75
"23976",85571,"PGNX","74318710",2015,-0.189156101157687,507624.57
"23977",85571,"PGNX","74318710",2016,0.409459851461433,406386.26
"23978",85572,"ECTE","27876L20",2012,-0.539822052759219,86708.5824
"23979",85572,"ECTE","27876L20",2013,-0.698075426321018,46591.65
"23980",85572,"ECTE","27876L20",2014,-0.57006479348329,41337.27
"23981",85572,"ECTE","27876L20",2015,0.0518450977891085,18692.4
"23982",85572,"ECTE","27876L20",2016,0.0422537440248558,16129.8
"23983",85576,"RNWK","75605L70",2010,0.132068745707088,531410.67
"23984",85576,"RNWK","75605L70",2011,-0.344954242944907,569342.61
"23985",85576,"RNWK","75605L70",2012,0.0079956318493648,266230.96
"23986",85576,"RNWK","75605L70",2013,-0.00131797707413306,265042.5
"23987",85576,"RNWK","75605L70",2014,-0.0675486267535657,270803.4
"23988",85576,"RNWK","75605L70",2015,-0.396307840101367,253103.06
"23989",85576,"RNWK","75605L70",2016,0.143528685896293,155072.34
"23990",85586,"ARKR","04071210",2010,0.0618114376446608,48162
"23991",85586,"ARKR","04071210",2011,0.00530541643653426,49761
"23992",85586,"ARKR","04071210",2012,0.339369893648136,43418.1
"23993",85586,"ARKR","04071210",2013,0.337621671063204,54808.05
"23994",85586,"ARKR","04071210",2014,0.0955900424976455,73347.64
"23995",85586,"ARKR","04071210",2015,0.0744535074755968,75002.2
"23996",85586,"ARKR","04071210",2016,0.092856435673224,77964.58
"23997",85590,"YDNT","98752010",2010,0.340407487884218,202642.25
"23998",85590,"YDNT","98752010",2011,-0.0372389590847689,261172.35
"23999",85590,"YDNT","98752010",2012,0.336545079614817,235638.89
"24000",85592,"AMB","74340W10",2010,0.293581769246803,3711783.22
"24001",85592,"AMB","74340W10",2011,-0.0648526857623678,5440551.66
"24002",85592,"PLD","74340W10",2012,0.318858727192664,13427124.96
"24003",85592,"PLD","74340W10",2013,0.0429253718760145,17231833.35
"24004",85592,"PLD","74340W10",2014,0.203037341360615,18407902.84
"24005",85592,"PLD","74340W10",2015,0.035766172740493,21714522.27
"24006",85592,"PLD","74340W10",2016,0.273223031579294,21968630.9
"24007",85593,"AMG","00825210",2010,0.473202643508905,2896679.52
"24008",85593,"AMG","00825210",2011,-0.0329537451081731,5192268.96
"24009",85593,"AMG","00825210",2012,0.356443402537735,5018839.7
"24010",85593,"AMG","00825210",2013,0.666386176708275,6985365.36801
"24011",85593,"AMG","00825210",2014,-0.0213882726031117,11277559.76
"24012",85593,"AMG","00825210",2015,-0.247267128867895,11694225.83427
"24013",85593,"AMG","00825210",2016,-0.0905090618771526,8429232.17037
"24014",85602,"SID","20440W10",2010,0.0785057690754301,6388575.17
"24015",85602,"SID","20440W10",2011,-0.482240444667314,6498357.74
"24016",85602,"SID","20440W10",2012,-0.241719064170637,3370517.5
"24017",85602,"SID","20440W10",2013,0.175775641542463,2399808.46
"24018",85602,"SID","20440W10",2014,-0.653240500317019,2284247.86
"24019",85602,"SID","20440W10",2015,-0.495246873678444,751143.9
"24020",85602,"SID","20440W10",2016,2.30976229338791,356157.7692
"24021",85604,"EPR","26884U10",2010,0.393384175292039,1480223.68
"24022",85604,"EPR","26884U10",2011,0.00763771750259346,2215578.96
"24023",85604,"EPR","26884U10",2012,0.1282151246977,2067625.5
"24024",85604,"EPR","26884U10",2013,0.133675691906413,2166442.5
"24025",85604,"EPR","26884U10",2014,0.248505568480839,2538744.95
"24026",85604,"EPR","26884U10",2015,0.0803308594121015,3350763.13
"24027",85604,"EPR","26884U10",2016,0.296489826770703,3477085.26
"24028",85611,"HYC","44913M10",2010,1.6403525436378,177137.28
"24029",85616,"LFL","51817R10",2010,0.888286458104931,632182.38
"24030",85616,"LFL","51817R10",2011,-0.230195830923534,867514.76
"24031",85616,"LFL","51817R10",2012,0.0269306085948053,665029.12
"24032",85616,"LFL","51817R10",2013,-0.300727935254076,658288.96
"24033",85616,"LFL","51817R10",2014,-0.265477700163268,433336.12
"24034",85616,"LFL","51817R10",2015,-0.550083720399666,331952.88
"24035",85616,"LFL","51817R10",2016,0.517623957429244,145755.96
"24036",85617,"MTA","55977610",2010,-0.17110652643165,105431.18
"24037",85621,"MTD","59268810",2010,0.440226371837692,3565455.64
"24038",85621,"MTD","59268810",2011,-0.0231430404729099,5029774.75
"24039",85621,"MTD","59268810",2012,0.308657239360121,4813085.76
"24040",85621,"MTD","59268810",2013,0.254997709797498,6063834.72
"24041",85621,"MTD","59268810",2014,0.246798178574544,7170059.58
"24042",85621,"MTD","59268810",2015,0.121245010146507,8619766.93547
"24043",85621,"MTD","59268810",2016,0.234213304046248,9009754.38
"24044",85627,"SAH","83545G10",2010,0.276776929526085,428268
"24045",85627,"SAH","83545G10",2011,0.127064532040687,556885.44
"24046",85627,"SAH","83545G10",2012,0.418680010010966,610713.2
"24047",85627,"SAH","83545G10",2013,0.176848603702378,953000.55
"24048",85627,"SAH","83545G10",2014,0.108972810010741,977873
"24049",85627,"SAH","83545G10",2015,-0.15417621418917,1046764.04
"24050",85627,"SAH","83545G10",2016,0.0168365381847964,844405.35
"24051",85631,"ADSK","05276910",2010,0.503350796976471,5896912.4
"24052",85631,"ADSK","05276910",2011,-0.206024014993788,8929801.65
"24053",85631,"ADSK","05276910",2012,0.165514291924463,6959979
"24054",85631,"ADSK","05276910",2013,0.423456027254278,8293030
"24055",85631,"ADSK","05276910",2014,0.193592414425615,11110800
"24056",85631,"ADSK","05276910",2015,0.014475628896587,13544325.13
"24057",85631,"ADSK","05276910",2016,0.214671527831664,13589230.13
"24058",85635,"TLM","87425E10",2010,0.206165103539933,19447479.34
"24059",85635,"TLM","87425E10",2011,-0.415702317479032,22868563.86
"24060",85635,"TLM","87425E10",2012,-0.0892074613033305,13725844.33
"24061",85635,"TLM","87425E10",2013,0.0524285073547655,12079314
"24062",85635,"TLM","87425E10",2014,-0.301724589552306,12074501.34
"24063",85636,"CM","13606910",2010,0.270010376072121,25224798.08
"24064",85636,"CM","13606910",2011,-0.0331250628304901,30949372.08
"24065",85636,"CM","13606910",2012,0.168501516654494,29706554.8
"24066",85636,"CM","13606910",2013,0.110072583730943,32814740.75
"24067",85636,"CM","13606910",2014,0.048024103107617,33638762.04
"24068",85636,"CM","13606910",2015,-0.196600110033215,33859912.32
"24069",85636,"CM","13606910",2016,0.299321129267333,26121000.12
"24070",85645,"CPO","45718710",2010,0.597268536283665,2221666.72
"24071",85645,"CPO","45718710",2011,0.158895517517321,3512363.2
"24072",85645,"CPO","45718710",2012,0.245331396356685,3899344.05
"24073",85645,"INGR","45718710",2013,0.0871129951304543,5129252
"24074",85645,"INGR","45718710",2014,0.267019721858598,5227906.04
"24075",85645,"INGR","45718710",2015,0.152899535997938,6091107.88
"24076",85645,"INGR","45718710",2016,0.324360959819143,6639376
"24077",85647,"DTG","25674310",2010,0.845367306535768,711240.75
"24078",85647,"DTG","25674310",2011,0.486685929318214,1377412.34
"24079",85653,"AI","04135620",2010,0.718442061317584,115899.04
"24080",85653,"AI","04135620",2011,0.00896684076636878,175324.2
"24081",85653,"AI","04135620",2012,0.135910607999184,152060.58
"24082",85653,"AI","04135620",2013,0.454370434928925,272790
"24083",85653,"AI","04135620",2014,0.14790100676385,421099.52
"24084",85653,"AI","04135620",2015,-0.413030146477996,601680.96
"24085",85653,"AI","04135620",2016,0.337813032224513,303474.04
"24086",85656,"MPB","59540G10",2010,-0.262903662025886,34034.4
"24087",85656,"MPB","59540G10",2011,0.0295932704191393,-25578
"24088",85656,"MPB","59540G10",2012,0.522591908805956,26660.25
"24089",85656,"MPB","59540G10",2013,0.308039310406075,-38739
"24090",85656,"MPB","59540G10",2014,0.128688063616408,50069.02
"24091",85656,"MPB","59540G10",2015,0.0522781169567574,54785.676
"24092",85656,"MPB","59540G10",2016,0.53961014137447,71816.73
"24093",85659,"RPI","00489F10",2010,0.111540269276264,13744.6818
"24094",85659,"RPI","00489F10",2011,-0.11418747892517,14694.68
"24095",85659,"RPI","00489F10",2012,-0.0859386731312861,13268.48
"24096",85659,"RPI","00489F10",2013,-0.23060034059529,12238.3
"24097",85659,"RPI","00489F10",2014,0.177513162688264,-9213.8
"24098",85659,"RPI","00489F10",2015,0.187920766408595,10671.02
"24099",85659,"AIII","00489F10",2016,-0.118490890528004,24884.32
"24100",85663,"URI","91136310",2010,1.31905954189897,603926.08
"24101",85663,"URI","91136310",2011,0.298909539822771,1384389.71
"24102",85663,"URI","91136310",2012,0.54043925049829,1820888.96
"24103",85663,"URI","91136310",2013,0.712444626254453,4435986.9
"24104",85663,"URI","91136310",2014,0.308662784999549,7131468.66
"24105",85663,"URI","91136310",2015,-0.288893107181788,10339110.72
"24106",85663,"URI","91136310",2016,0.455479697663728,6568509.28
"24107",85675,"AMSG","29414D10",2010,-0.0485913350356106,688653.75
"24108",85675,"AMSG","29414D10",2011,0.242962771704017,655875.2
"24109",85675,"AMSG","29414D10",2012,0.152452463127889,812132.64
"24110",85675,"AMSG","29414D10",2013,0.530156827535909,971006.4
"24111",85675,"AMSG","29414D10",2014,0.191856444057906,1479179.16
"24112",85675,"AMSG","29414D10",2015,0.388639916216272,2621677.37
"24113",85675,"AMSG","29414D10",2016,-0.167241770056249,4157291.58
"24114",85680,"CBKN","13979310",2010,-0.355924494291144,42929.16
"24115",85680,"CBKN","13979310",2011,-0.192768742768933,31422.32
"24116",85686,"DEPO","24990810",2010,0.898497300186795,167562
"24117",85686,"DEPO","24990810",2011,-0.185535128656155,345286.16
"24118",85686,"DEPO","24990810",2012,0.19496987944199,296957.1
"24119",85686,"DEPO","24990810",2013,0.709210677313812,359729.92
"24120",85686,"DEPO","24990810",2014,0.522679579542165,606974.6
"24121",85686,"DEPO","24990810",2015,0.125388095896439,951652.65
"24122",85686,"DEPO","24990810",2016,-0.00607046218810481,1103891.92
"24123",85705,"NICK","65373J20",2010,0.486213345376822,80027.11
"24124",85705,"NICK","65373J20",2011,0.275031774287409,120083.28
"24125",85705,"NICK","65373J20",2012,0.161096225554372,153681.96
"24126",85705,"NICK","65373J20",2013,0.300602094556583,156889.25
"24127",85705,"NICK","65373J20",2014,-0.053364324357095,191925.48
"24128",85705,"NICK","65373J20",2015,-0.218114526472089,182536.2
"24129",85705,"NICK","65373J20",2016,0.0205975568410597,91825.65
"24130",85706,"NYMX","P7339810",2010,0.543867022187373,139088.52
"24131",85706,"NYMX","P7339810",2011,0.16760827490089,250819.8
"24132",85706,"NYMX","P7339810",2012,-0.165449797776913,269882.74
"24133",85706,"NYMX","P7339810",2013,-0.115157115125022,236346.88
"24134",85706,"NYMX","P7339810",2014,-0.934102086897232,208032
"24135",85706,"NYMX","P7339810",2015,7.19999866033834,13276.2272
"24136",85706,"NYMX","P7339810",2016,-0.185980151430565,131973.16
"24137",85710,"POWI","73927610",2010,0.111028767201396,999738.7
"24138",85710,"POWI","73927610",2011,-0.16960379802009,1146633.75
"24139",85710,"POWI","73927610",2012,0.0192499669970181,937123.74
"24140",85710,"POWI","73927610",2013,0.672225233963968,1004181.84
"24141",85710,"POWI","73927610",2014,-0.0655611482588736,1649408.68
"24142",85710,"POWI","73927610",2015,-0.0507085585960655,1509761.52
"24143",85710,"POWI","73927610",2016,0.408725764628482,1373863.4
"24144",85716,"TIER","67623R10",2010,-0.251250417714484,147749.14
"24145",85716,"TIER","67623R10",2011,-0.272123878148865,109021.38
"24146",85716,"TIER","67623R10",2012,0.293573251630497,73724.06
"24147",85724,"CECO","14166510",2010,-0.110685620310049,1999648.35
"24148",85724,"CECO","14166510",2011,-0.615530080519965,1711073.63
"24149",85724,"CECO","14166510",2012,-0.559229833537329,594865.76
"24150",85724,"CECO","14166510",2013,0.622595849232192,234074.3
"24151",85724,"CECO","14166510",2014,0.221051390632434,378844.44
"24152",85724,"CECO","14166510",2015,-0.478451584063296,458467.59
"24153",85724,"CECO","14166510",2016,1.77960919407647,222002.74
"24154",85725,"CFFI","12466Q10",2010,0.234663739920058,61758.84
"24155",85725,"CFFI","12466Q10",2011,0.248046743155548,70809.78
"24156",85725,"CFFI","12466Q10",2012,0.509572611612409,85451.52
"24157",85725,"CFFI","12466Q10",2013,0.202261411053761,127889.8
"24158",85725,"CFFI","12466Q10",2014,-0.10115925148189,150708.83
"24159",85725,"CFFI","12466Q10",2015,0.014734720660917,135905.25
"24160",85725,"CFFI","12466Q10",2016,0.316785061380282,133325.64
"24161",85726,"DENN","24869P10",2010,0.634708521845731,217379.25
"24162",85726,"DENN","24869P10",2011,0.0502762106894434,360491.04
"24163",85726,"DENN","24869P10",2012,0.297875821952747,368532.48
"24164",85726,"DENN","24869P10",2013,0.4733512024729,458378.13
"24165",85726,"DENN","24869P10",2014,0.433943209205357,641578.08
"24166",85726,"DENN","24869P10",2015,-0.0465612067590392,854693.63
"24167",85726,"DENN","24869P10",2016,0.305184759557787,728651.76
"24168",85728,"EVBS","27719610",2010,-0.450714923478623,42365.7
"24169",85728,"EVBS","27719610",2011,-0.47481126589281,22777.2
"24170",85728,"EVBS","27719610",2012,1.68658088594659,12050
"24171",85728,"EVBS","27719610",2013,0.296302081032903,32778
"24172",85728,"EVBS","27719610",2014,-0.0757176490594802,83627.1
"24173",85728,"EVBS","27719610",2015,0.120237507463728,83065.6
"24174",85728,"EVBS","27719610",2016,0.473102093787404,89516.1
"24175",85731,"HFWA","42722X10",2010,0.0101637855467673,156470.7
"24176",85731,"HFWA","42722X10",2011,-0.0682011608988083,217329.28
"24177",85731,"HFWA","42722X10",2012,0.237368460367571,207110.4
"24178",85731,"HFWA","42722X10",2013,0.196715821591145,230095.96
"24179",85731,"HFWA","42722X10",2014,0.0573998834083034,276397.55
"24180",85731,"HFWA","42722X10",2015,0.106260837265982,519261.6
"24181",85731,"HFWA","42722X10",2016,0.422969724389897,550341
"24182",85738,"MRCY","58937810",2010,0.669395012447477,263411.06
"24183",85738,"MRCY","58937810",2011,-0.27693022742344,436937.49
"24184",85738,"MRCY","58937810",2012,-0.307746340226567,404739.1
"24185",85738,"MRCY","58937810",2013,0.190219352112218,280985.11
"24186",85738,"MRCY","58937810",2014,0.271228670099946,342353
"24187",85738,"MRCY","58937810",2015,0.318968750784157,434674.78
"24188",85738,"MRCY","58937810",2016,0.645966510677328,599317.2
"24189",85739,"MRGE","58949910",2010,0.110115095440742,283947.29
"24190",85739,"MRGE","58949910",2011,0.300272050594414,304724.28
"24191",85739,"MRGE","58949910",2012,-0.490722335968665,447419.88
"24192",85739,"MRGE","58949910",2013,-0.0607311677859557,244952.94
"24193",85739,"MRGE","58949910",2014,0.534481594387572,244623.17
"24194",85741,"NARA","43940T10",2010,-0.130953923836239,445566.72
"24195",85741,"NARA","43940T10",2011,-0.0410960728839307,381829.65
"24196",85741,"BBCN","43940T10",2012,0.229474491920652,761903.68
"24197",85741,"BBCN","43940T10",2013,0.46021228862019,950551.56
"24198",85741,"BBCN","43940T10",2014,-0.112298322089926,1294908.39
"24199",85741,"BBCN","43940T10",2015,0.231260623354355,1119951.36
"24200",85741,"BBCN","43940T10",2016,0.308673254900871,1335117.48
"24201",85744,"RMTI","77437410",2010,0.027302799611266,133988
"24202",85744,"RMTI","77437410",2011,0.0721466267223669,140861.78
"24203",85744,"RMTI","77437410",2012,-0.0495823821794981,181487
"24204",85744,"RMTI","77437410",2013,0.296887030830316,174754.35
"24205",85744,"RMTI","77437410",2014,-0.0153283465694407,418357.73
"24206",85744,"RMTI","77437410",2015,-0.00388567196993295,510382.6
"24207",85744,"RMTI","77437410",2016,-0.36035466164667,486178.88
"24208",85751,"TSBK","88709810",2010,-0.184875209090489,29307.2
"24209",85751,"TSBK","88709810",2011,0.0942182896125596,27405.05
"24210",85751,"TSBK","88709810",2012,0.756960596186357,29025.4
"24211",85751,"TSBK","88709810",2013,0.405937729521482,48835.94
"24212",85751,"TSBK","88709810",2014,0.120504049325043,67731.28
"24213",85751,"TSBK","88709810",2015,0.202878475220648,74127.03
"24214",85751,"TSBK","88709810",2016,0.703705227221839,86026.2
"24215",85753,"VRSN","92343E10",2010,0.466301325831137,4534817.26
"24216",85753,"VRSN","92343E10",2011,0.180156026433479,5771109.76
"24217",85753,"VRSN","92343E10",2012,0.0867872383171397,5710496.04
"24218",85753,"VRSN","92343E10",2013,0.53991774549683,6112671.2
"24219",85753,"VRSN","92343E10",2014,-0.0464991364531289,8026114.48
"24220",85753,"VRSN","92343E10",2015,0.53262452159733,6774269.88
"24221",85753,"VRSN","92343E10",2016,-0.129233221088167,9240544.4
"24222",85757,"ACY","00773710",2010,0.149212104361005,24147.95
"24223",85757,"ACY","00773710",2011,-0.660221694178068,29970.55
"24224",85757,"ACY","00773710",2012,1.29103805275094,9837.4112
"24225",85757,"ACY","00773710",2013,0.219310713251158,23083.1257
"24226",85757,"ACY","00773710",2014,-0.493018560334869,25922.4
"24227",85757,"ACY","00773710",2015,0.458088493150224,13677.177
"24228",85757,"ACY","00773710",2016,-0.255910273292045,19605.4
"24229",85763,"WPC","92936U10",2010,0.210895274294366,1085590.7
"24230",85763,"WPC","92936U10",2011,0.383251797454811,1221851.2
"24231",85763,"WPC","92936U10",2012,0.339538239134985,1654213.05
"24232",85763,"WPC","92936U10",2013,0.240500875842222,3624097.26
"24233",85763,"WPC","92936U10",2014,0.209014485655362,4151451.56
"24234",85763,"WPC","92936U10",2015,-0.104012380151248,7360101.4
"24235",85763,"WPC","92936U10",2016,0.0653722424666512,6155659.84
"24236",85765,"DIA","78467X10",2010,0.140120603727714,9212495.4
"24237",85765,"DIA","78467X10",2011,0.0805763990139468,8613175.9
"24238",85765,"DIA","78467X10",2012,0.0993854240038885,10921474.2
"24239",85765,"DIA","78467X10",2013,0.296389947172286,11175413.34
